"","parking","rooms","balcony","terrace","price","elevator","surface","heating","swimming_pool","air_conditioner","tipo_vivienda"
"525",FALSE,4,FALSE,FALSE,205000,FALSE,113,FALSE,FALSE,FALSE,"Piso"
"526",FALSE,3,FALSE,FALSE,2e+05,TRUE,64,FALSE,FALSE,FALSE,"Piso"
"527",FALSE,4,FALSE,FALSE,264500,TRUE,130,FALSE,FALSE,FALSE,"Piso"
"529",FALSE,3,FALSE,FALSE,199500,TRUE,63,FALSE,FALSE,FALSE,"Piso"
"531",FALSE,3,FALSE,FALSE,89000,FALSE,57,FALSE,FALSE,FALSE,"Piso"
"532",FALSE,3,FALSE,TRUE,258500,TRUE,89,FALSE,FALSE,FALSE,"Piso"
"534",FALSE,3,FALSE,FALSE,320000,TRUE,130,FALSE,FALSE,FALSE,"Piso"
"535",TRUE,3,FALSE,FALSE,205000,TRUE,86,FALSE,FALSE,FALSE,"Piso"
"536",FALSE,2,FALSE,FALSE,135000,FALSE,60,FALSE,FALSE,FALSE,"Piso"
"537",FALSE,5,FALSE,FALSE,196185,TRUE,47,TRUE,FALSE,FALSE,"Piso"
"540",FALSE,4,FALSE,FALSE,230000,FALSE,100,TRUE,FALSE,FALSE,"Piso"
"542",FALSE,4,FALSE,FALSE,295000,TRUE,84,FALSE,FALSE,FALSE,"Piso"
"543",FALSE,3,FALSE,FALSE,180000,TRUE,79,FALSE,FALSE,FALSE,"Piso"
"546",FALSE,4,FALSE,TRUE,320000,FALSE,178,TRUE,FALSE,FALSE,"Casa"
"547",FALSE,4,FALSE,TRUE,324999,TRUE,105,FALSE,FALSE,FALSE,"Piso"
"548",FALSE,4,FALSE,FALSE,399000,TRUE,148,FALSE,FALSE,FALSE,"Piso"
"549",FALSE,2,FALSE,FALSE,196245,TRUE,44,FALSE,FALSE,FALSE,"Piso"
"550",FALSE,2,FALSE,FALSE,235335,TRUE,43,FALSE,FALSE,FALSE,"Piso"
"551",FALSE,2,FALSE,FALSE,205000,TRUE,44,FALSE,FALSE,FALSE,"Piso"
"552",FALSE,2,FALSE,FALSE,191790,TRUE,43,FALSE,FALSE,FALSE,"Piso"
"553",FALSE,4,FALSE,FALSE,244999,TRUE,97,FALSE,FALSE,FALSE,"Piso"
"554",FALSE,4,FALSE,FALSE,244999,TRUE,97,FALSE,FALSE,FALSE,"Piso"
"555",FALSE,4,FALSE,FALSE,420000,TRUE,124,FALSE,FALSE,FALSE,"Piso"
"556",FALSE,2,FALSE,FALSE,186900,TRUE,42,FALSE,FALSE,FALSE,"Piso"
"557",FALSE,2,FALSE,FALSE,191790,TRUE,43,FALSE,FALSE,FALSE,"Piso"
"558",FALSE,2,FALSE,FALSE,157990,TRUE,44,FALSE,FALSE,FALSE,"Piso"
"559",FALSE,4,FALSE,TRUE,280000,FALSE,159,FALSE,FALSE,FALSE,"Casa"
"560",FALSE,3,FALSE,FALSE,180000,TRUE,74,FALSE,FALSE,FALSE,"Piso"
"561",FALSE,2,FALSE,FALSE,242000,TRUE,80,FALSE,FALSE,FALSE,"Piso"
"562",FALSE,4,FALSE,FALSE,289000,TRUE,110,FALSE,FALSE,FALSE,"Piso"
"563",FALSE,3,FALSE,FALSE,150000,FALSE,80,TRUE,FALSE,FALSE,"Piso"
"564",FALSE,3,FALSE,FALSE,375000,TRUE,86,FALSE,FALSE,FALSE,"Piso"
"565",FALSE,4,FALSE,FALSE,479500,TRUE,138,FALSE,FALSE,FALSE,"Piso"
"566",FALSE,3,FALSE,TRUE,175000,FALSE,78,FALSE,FALSE,FALSE,"Piso"
"569",FALSE,3,FALSE,TRUE,325000,TRUE,110,FALSE,FALSE,FALSE,"Piso"
"570",FALSE,3,FALSE,TRUE,180000,TRUE,74,FALSE,FALSE,FALSE,"Piso"
"571",FALSE,5,FALSE,TRUE,279000,FALSE,203,FALSE,FALSE,FALSE,"Otros"
"572",FALSE,4,FALSE,FALSE,289000,TRUE,110,FALSE,FALSE,FALSE,"Piso"
"573",FALSE,3,FALSE,FALSE,134000,FALSE,75,FALSE,FALSE,FALSE,"Otros"
"574",FALSE,3,FALSE,TRUE,230000,FALSE,110,TRUE,FALSE,FALSE,"Casa"
"576",FALSE,3,FALSE,FALSE,350000,FALSE,82,FALSE,FALSE,FALSE,"Piso"
"577",FALSE,4,FALSE,FALSE,290000,TRUE,100,FALSE,FALSE,FALSE,"Piso"
"579",FALSE,2,FALSE,FALSE,4e+05,TRUE,63,FALSE,FALSE,FALSE,"Piso"
"580",FALSE,2,FALSE,FALSE,105000,FALSE,61,FALSE,FALSE,TRUE,"Piso"
"581",FALSE,3,FALSE,FALSE,350000,FALSE,82,FALSE,FALSE,FALSE,"Piso"
"582",FALSE,4,FALSE,TRUE,440000,FALSE,203,FALSE,FALSE,FALSE,"Casa"
"583",FALSE,4,FALSE,TRUE,297800,FALSE,138,FALSE,FALSE,FALSE,"Casa"
"584",FALSE,4,FALSE,TRUE,297800,FALSE,138,FALSE,FALSE,FALSE,"Casa"
"585",FALSE,2,FALSE,FALSE,175980,TRUE,42,FALSE,FALSE,FALSE,"Piso"
"586",FALSE,4,FALSE,TRUE,213000,FALSE,98,FALSE,FALSE,FALSE,"Piso"
"587",FALSE,3,FALSE,FALSE,150000,TRUE,59,FALSE,FALSE,FALSE,"Piso"
"588",FALSE,3,FALSE,FALSE,147000,TRUE,80,FALSE,FALSE,FALSE,"Piso"
"589",FALSE,4,FALSE,TRUE,368000,FALSE,204,FALSE,FALSE,FALSE,"Casa"
"590",FALSE,3,FALSE,FALSE,375000,TRUE,86,FALSE,FALSE,FALSE,"Piso"
"591",FALSE,3,FALSE,FALSE,110000,FALSE,63,FALSE,FALSE,FALSE,"Piso"
"592",FALSE,3,FALSE,FALSE,350000,FALSE,82,FALSE,FALSE,FALSE,"Piso"
"593",FALSE,4,FALSE,FALSE,208220,FALSE,117,FALSE,FALSE,FALSE,"Piso"
"597",FALSE,3,FALSE,TRUE,295000,FALSE,120,TRUE,FALSE,FALSE,"Casa"
"598",FALSE,5,FALSE,FALSE,290000,FALSE,140,TRUE,FALSE,FALSE,"Casa"
"599",FALSE,2,FALSE,TRUE,265000,TRUE,76,FALSE,FALSE,FALSE,"Piso"
"600",FALSE,4,FALSE,FALSE,275000,TRUE,130,FALSE,FALSE,FALSE,"Piso"
"601",FALSE,2,FALSE,TRUE,178000,FALSE,85,FALSE,FALSE,FALSE,"Piso"
"602",FALSE,3,FALSE,FALSE,373000,TRUE,92,FALSE,FALSE,FALSE,"Piso"
"604",FALSE,4,FALSE,TRUE,284900,TRUE,107,FALSE,FALSE,FALSE,"Piso"
"605",FALSE,4,FALSE,FALSE,255000,TRUE,98,FALSE,FALSE,FALSE,"Piso"
"606",FALSE,3,FALSE,FALSE,316000,FALSE,118,FALSE,FALSE,FALSE,"Piso"
"607",FALSE,4,FALSE,TRUE,284900,TRUE,107,FALSE,FALSE,FALSE,"Piso"
"608",FALSE,3,FALSE,FALSE,174999,FALSE,78,FALSE,FALSE,FALSE,"Piso"
"609",FALSE,3,FALSE,FALSE,174999,FALSE,78,FALSE,FALSE,FALSE,"Piso"
"610",FALSE,2,FALSE,FALSE,183000,TRUE,65,FALSE,FALSE,FALSE,"Piso"
"611",FALSE,3,FALSE,FALSE,156000,TRUE,60,FALSE,FALSE,FALSE,"Piso"
"612",FALSE,3,FALSE,FALSE,116000,FALSE,70,FALSE,FALSE,FALSE,"Piso"
"613",FALSE,3,FALSE,TRUE,230000,FALSE,113,FALSE,FALSE,FALSE,"Otros"
"614",FALSE,3,FALSE,FALSE,260000,TRUE,96,FALSE,FALSE,FALSE,"Piso"
"615",FALSE,4,FALSE,FALSE,325000,TRUE,115,FALSE,FALSE,FALSE,"Piso"
"616",FALSE,4,FALSE,FALSE,320000,FALSE,119,TRUE,FALSE,FALSE,"Piso"
"617",FALSE,3,FALSE,FALSE,331000,FALSE,118,FALSE,FALSE,FALSE,"Piso"
"618",FALSE,4,FALSE,TRUE,375000,FALSE,173,FALSE,FALSE,FALSE,"Casa"
"619",FALSE,4,FALSE,FALSE,220000,TRUE,80,FALSE,FALSE,FALSE,"Piso"
"620",FALSE,3,FALSE,TRUE,135000,FALSE,60,TRUE,FALSE,FALSE,"Piso"
"621",FALSE,2,FALSE,TRUE,244000,FALSE,175,FALSE,FALSE,FALSE,"Casa"
"622",FALSE,3,FALSE,FALSE,350000,FALSE,112,FALSE,FALSE,FALSE,"Piso"
"623",FALSE,4,FALSE,FALSE,331000,FALSE,132,FALSE,FALSE,FALSE,"Piso"
"624",FALSE,4,FALSE,FALSE,390000,FALSE,130,FALSE,FALSE,FALSE,"Piso"
"625",FALSE,3,FALSE,FALSE,295000,FALSE,111,FALSE,FALSE,FALSE,"Piso"
"626",FALSE,3,FALSE,FALSE,351000,FALSE,117,FALSE,FALSE,FALSE,"Piso"
"627",FALSE,3,FALSE,FALSE,535000,FALSE,150,FALSE,FALSE,FALSE,"Piso"
"628",FALSE,3,FALSE,TRUE,368500,TRUE,79,FALSE,FALSE,FALSE,"Piso"
"631",FALSE,3,FALSE,FALSE,180000,TRUE,95,FALSE,FALSE,FALSE,"Piso"
"632",FALSE,3,FALSE,FALSE,145000,TRUE,37,FALSE,FALSE,FALSE,"Otros"
"633",FALSE,2,FALSE,FALSE,180810,TRUE,43,FALSE,FALSE,FALSE,"Piso"
"634",FALSE,3,FALSE,TRUE,378999,TRUE,110,FALSE,FALSE,FALSE,"Piso"
"635",FALSE,4,FALSE,TRUE,324999,TRUE,105,FALSE,FALSE,FALSE,"Piso"
"636",FALSE,3,FALSE,TRUE,378999,TRUE,110,FALSE,FALSE,FALSE,"Piso"
"637",FALSE,2,FALSE,FALSE,179760,TRUE,42,FALSE,FALSE,FALSE,"Piso"
"638",FALSE,2,FALSE,FALSE,180810,TRUE,44,FALSE,FALSE,FALSE,"Piso"
"639",FALSE,2,FALSE,FALSE,180810,TRUE,43,FALSE,FALSE,FALSE,"Piso"
"640",FALSE,2,FALSE,FALSE,175980,TRUE,42,FALSE,FALSE,FALSE,"Piso"
"641",FALSE,2,FALSE,FALSE,179760,TRUE,42,FALSE,FALSE,FALSE,"Piso"
"642",FALSE,2,FALSE,FALSE,197440,TRUE,44,FALSE,FALSE,FALSE,"Piso"
"643",FALSE,2,FALSE,FALSE,181630,TRUE,44,FALSE,FALSE,FALSE,"Piso"
"644",FALSE,2,FALSE,FALSE,176820,TRUE,42,FALSE,FALSE,FALSE,"Piso"
"645",FALSE,2,FALSE,FALSE,191460,TRUE,43,FALSE,FALSE,FALSE,"Piso"
"646",FALSE,2,FALSE,FALSE,187345,TRUE,42,FALSE,FALSE,FALSE,"Piso"
"647",FALSE,4,FALSE,TRUE,360000,FALSE,146,FALSE,FALSE,FALSE,"Casa"
"648",FALSE,3,FALSE,FALSE,199000,FALSE,90,TRUE,FALSE,FALSE,"Piso"
"649",FALSE,2,FALSE,TRUE,172000,FALSE,52,FALSE,FALSE,FALSE,"Piso"
"650",FALSE,3,FALSE,FALSE,199000,FALSE,85,FALSE,FALSE,FALSE,"Casa"
"651",FALSE,3,FALSE,FALSE,275000,TRUE,82,FALSE,FALSE,FALSE,"Piso"
"652",FALSE,4,FALSE,TRUE,440000,FALSE,203,TRUE,FALSE,FALSE,"Casa"
"653",FALSE,6,FALSE,TRUE,390000,FALSE,160,FALSE,FALSE,FALSE,"Casa"
"654",FALSE,3,FALSE,FALSE,258000,TRUE,93,FALSE,FALSE,FALSE,"Piso"
"655",FALSE,4,FALSE,FALSE,320000,FALSE,119,TRUE,FALSE,FALSE,"Piso"
"656",FALSE,3,FALSE,TRUE,248000,TRUE,87,FALSE,FALSE,FALSE,"Piso"
"657",FALSE,3,FALSE,FALSE,325000,TRUE,74,FALSE,FALSE,FALSE,"Otros"
"658",FALSE,2,FALSE,FALSE,178920,TRUE,42,FALSE,FALSE,FALSE,"Piso"
"659",FALSE,2,FALSE,FALSE,176820,TRUE,42,FALSE,FALSE,FALSE,"Piso"
"660",FALSE,4,FALSE,FALSE,192000,FALSE,95,TRUE,FALSE,FALSE,"Piso"
"661",FALSE,3,FALSE,FALSE,91000,FALSE,77,FALSE,FALSE,FALSE,"Piso"
"662",FALSE,3,FALSE,TRUE,220000,FALSE,168,FALSE,FALSE,FALSE,"Casa"
"663",FALSE,2,FALSE,FALSE,310000,TRUE,62,FALSE,FALSE,FALSE,"Piso"
"665",FALSE,5,FALSE,FALSE,220000,FALSE,165,FALSE,FALSE,FALSE,"Piso"
"666",FALSE,3,FALSE,FALSE,160000,TRUE,70,FALSE,FALSE,FALSE,"Piso"
"667",FALSE,4,FALSE,TRUE,360000,FALSE,210,FALSE,FALSE,FALSE,"Casa"
"668",FALSE,4,FALSE,FALSE,232000,TRUE,108,FALSE,FALSE,FALSE,"Piso"
"669",FALSE,3,FALSE,TRUE,248088.35550634,FALSE,99,TRUE,FALSE,FALSE,"Casa"
"670",FALSE,5,FALSE,TRUE,590000,FALSE,197,FALSE,FALSE,FALSE,"Casa"
"671",FALSE,4,FALSE,TRUE,190000,FALSE,108,FALSE,FALSE,FALSE,"Piso"
"672",FALSE,3,FALSE,TRUE,280000,FALSE,170,FALSE,FALSE,FALSE,"Casa"
"673",FALSE,3,FALSE,TRUE,230000,FALSE,100,TRUE,FALSE,FALSE,"Casa"
"676",FALSE,2,FALSE,FALSE,330000,TRUE,62,FALSE,FALSE,FALSE,"Piso"
"677",FALSE,2,FALSE,TRUE,335000,FALSE,90,FALSE,FALSE,FALSE,"Piso"
"678",FALSE,2,FALSE,FALSE,90000,FALSE,82,FALSE,FALSE,FALSE,"Piso"
"679",FALSE,4,FALSE,TRUE,399000,FALSE,200,TRUE,FALSE,FALSE,"Casa"
"680",FALSE,4,FALSE,FALSE,250000,FALSE,111,TRUE,FALSE,FALSE,"Piso"
"681",FALSE,4,FALSE,TRUE,215000,FALSE,108,FALSE,FALSE,FALSE,"Piso"
"682",FALSE,4,FALSE,TRUE,375000,FALSE,173,FALSE,FALSE,FALSE,"Casa"
"683",FALSE,4,FALSE,TRUE,297800,FALSE,169,FALSE,FALSE,FALSE,"Casa"
"684",FALSE,4,FALSE,TRUE,540000,FALSE,169,FALSE,FALSE,FALSE,"Casa"
"685",FALSE,2,FALSE,FALSE,145000,FALSE,65,FALSE,FALSE,FALSE,"Piso"
"686",FALSE,3,FALSE,FALSE,394000,FALSE,209,TRUE,FALSE,TRUE,"Casa"
"687",FALSE,3,FALSE,TRUE,215000,FALSE,85,FALSE,FALSE,FALSE,"Piso"
"688",FALSE,2,FALSE,FALSE,194000,FALSE,105,FALSE,FALSE,FALSE,"Piso"
"689",FALSE,6,FALSE,TRUE,380000,FALSE,176,FALSE,FALSE,FALSE,"Casa"
"690",FALSE,2,FALSE,TRUE,249000,FALSE,58,TRUE,FALSE,FALSE,"Otros"
"691",FALSE,4,FALSE,FALSE,285000,FALSE,169,FALSE,FALSE,FALSE,"Casa"
"692",FALSE,3,FALSE,FALSE,298000,TRUE,104,FALSE,FALSE,FALSE,"Piso"
"693",FALSE,3,FALSE,FALSE,344990,FALSE,106,FALSE,FALSE,FALSE,"Casa"
"694",FALSE,2,FALSE,FALSE,175000,TRUE,62,FALSE,FALSE,FALSE,"Piso"
"695",FALSE,3,FALSE,FALSE,220000,TRUE,68,FALSE,FALSE,FALSE,"Piso"
"696",FALSE,2,FALSE,FALSE,240000,FALSE,121,FALSE,FALSE,FALSE,"Casa"
"700",FALSE,4,FALSE,FALSE,175000,TRUE,90,FALSE,FALSE,FALSE,"Piso"
"701",FALSE,3,FALSE,FALSE,238000,TRUE,123,FALSE,FALSE,FALSE,"Piso"
"702",FALSE,4,FALSE,FALSE,305000,TRUE,95,FALSE,FALSE,FALSE,"Piso"
"703",FALSE,3,FALSE,FALSE,238000,TRUE,123,FALSE,FALSE,FALSE,"Piso"
"704",FALSE,2,FALSE,FALSE,138372,FALSE,58,FALSE,FALSE,FALSE,"Piso"
"705",FALSE,2,FALSE,FALSE,186450,TRUE,41,FALSE,FALSE,FALSE,"Piso"
"706",FALSE,3,FALSE,TRUE,212800,TRUE,85,FALSE,FALSE,FALSE,"Piso"
"707",FALSE,3,FALSE,FALSE,238000,TRUE,123,FALSE,FALSE,FALSE,"Piso"
"708",FALSE,3,FALSE,FALSE,376000,FALSE,109,FALSE,FALSE,FALSE,"Piso"
"709",FALSE,3,FALSE,FALSE,321000,FALSE,117,FALSE,FALSE,FALSE,"Piso"
"710",FALSE,3,FALSE,FALSE,331000,FALSE,132,FALSE,FALSE,FALSE,"Piso"
"712",FALSE,2,FALSE,FALSE,218000,TRUE,75,FALSE,FALSE,FALSE,"Piso"
"714",FALSE,6,FALSE,TRUE,385000,FALSE,160,FALSE,FALSE,FALSE,"Casa"
"715",FALSE,2,FALSE,FALSE,178000,FALSE,85,FALSE,FALSE,FALSE,"Piso"
"716",TRUE,3,FALSE,FALSE,334520,FALSE,107,FALSE,FALSE,FALSE,"Casa"
"717",TRUE,3,FALSE,FALSE,280000,FALSE,170,FALSE,FALSE,FALSE,"Casa"
"718",FALSE,4,FALSE,TRUE,330000,FALSE,150,FALSE,FALSE,FALSE,"Casa"
"719",FALSE,5,FALSE,TRUE,299000,FALSE,170,FALSE,FALSE,FALSE,"Casa"
"721",TRUE,4,FALSE,FALSE,379500,TRUE,103,FALSE,FALSE,FALSE,"Piso"
"722",TRUE,4,FALSE,FALSE,372900,TRUE,109,FALSE,FALSE,FALSE,"Piso"
"723",TRUE,3,FALSE,FALSE,357500,TRUE,102,FALSE,FALSE,FALSE,"Piso"
"725",FALSE,3,FALSE,TRUE,205000,FALSE,66,FALSE,FALSE,FALSE,"Piso"
"726",FALSE,4,FALSE,FALSE,280000,FALSE,180,TRUE,FALSE,FALSE,"Casa"
"727",FALSE,3,FALSE,FALSE,82800,FALSE,68,FALSE,FALSE,FALSE,"Piso"
"728",FALSE,3,FALSE,TRUE,278000,FALSE,180,TRUE,FALSE,FALSE,"Casa"
"730",FALSE,2,FALSE,FALSE,238000,TRUE,123,FALSE,FALSE,FALSE,"Piso"
"731",TRUE,3,FALSE,FALSE,212800,TRUE,120,FALSE,FALSE,FALSE,"Piso"
"732",FALSE,2,FALSE,FALSE,110000,FALSE,60,FALSE,FALSE,FALSE,"Piso"
"733",FALSE,3,FALSE,FALSE,165000,TRUE,66,FALSE,FALSE,FALSE,"Piso"
"734",FALSE,3,FALSE,FALSE,199000,FALSE,85,FALSE,FALSE,TRUE,"Piso"
"735",FALSE,4,FALSE,FALSE,253000,TRUE,109,FALSE,FALSE,FALSE,"Piso"
"736",FALSE,3,FALSE,FALSE,140000,FALSE,71,FALSE,FALSE,FALSE,"Piso"
"737",FALSE,3,FALSE,FALSE,238000,TRUE,105,FALSE,FALSE,FALSE,"Otros"
"738",FALSE,4,FALSE,FALSE,264500,TRUE,110,FALSE,FALSE,FALSE,"Piso"
"739",FALSE,3,FALSE,TRUE,280000,TRUE,100,FALSE,FALSE,FALSE,"Otros"
"740",FALSE,3,FALSE,FALSE,179000,FALSE,84,FALSE,FALSE,FALSE,"Piso"
"741",FALSE,3,FALSE,FALSE,210000,TRUE,83,FALSE,FALSE,FALSE,"Piso"
"742",FALSE,4,FALSE,TRUE,286000,FALSE,164,FALSE,FALSE,FALSE,"Casa"
"743",FALSE,3,FALSE,FALSE,210000,FALSE,70,FALSE,FALSE,FALSE,"Piso"
"744",FALSE,4,FALSE,TRUE,410000,FALSE,192,TRUE,FALSE,FALSE,"Casa"
"745",FALSE,4,FALSE,TRUE,330000,FALSE,150,TRUE,FALSE,FALSE,"Casa"
"746",FALSE,4,FALSE,TRUE,280000,FALSE,153,TRUE,FALSE,FALSE,"Casa"
"748",FALSE,3,FALSE,TRUE,199000,FALSE,85,TRUE,FALSE,FALSE,"Piso"
"749",FALSE,4,FALSE,TRUE,490000,FALSE,185,FALSE,FALSE,FALSE,"Casa"
"750",FALSE,2,FALSE,FALSE,215000,FALSE,192,FALSE,FALSE,FALSE,"Otros"
"751",FALSE,4,FALSE,TRUE,280000,FALSE,150,FALSE,FALSE,FALSE,"Casa"
"752",FALSE,2,FALSE,TRUE,285000,FALSE,77,FALSE,FALSE,FALSE,"Casa"
"753",FALSE,3,FALSE,FALSE,175000,TRUE,90,FALSE,FALSE,FALSE,"Piso"
"754",FALSE,3,FALSE,FALSE,192850,FALSE,136,FALSE,FALSE,FALSE,"Piso"
"755",FALSE,4,FALSE,FALSE,280000,TRUE,103,FALSE,FALSE,FALSE,"Piso"
"756",FALSE,3,FALSE,TRUE,350000,FALSE,82,FALSE,FALSE,FALSE,"Piso"
"757",FALSE,3,FALSE,TRUE,330000,FALSE,70,FALSE,FALSE,FALSE,"Piso"
"758",FALSE,4,FALSE,TRUE,280000,FALSE,150,FALSE,FALSE,FALSE,"Casa"
"759",FALSE,3,FALSE,FALSE,210000,TRUE,79,FALSE,FALSE,FALSE,"Piso"
"760",FALSE,4,FALSE,FALSE,290000,TRUE,85,FALSE,FALSE,FALSE,"Piso"
"761",FALSE,3,FALSE,TRUE,380000,TRUE,89,FALSE,FALSE,FALSE,"Piso"
"762",FALSE,3,FALSE,TRUE,265000,FALSE,120,FALSE,FALSE,TRUE,"Casa"
"763",FALSE,6,FALSE,FALSE,180000,TRUE,74,TRUE,FALSE,FALSE,"Piso"
"764",FALSE,4,FALSE,TRUE,284900,TRUE,107,FALSE,FALSE,FALSE,"Piso"
"766",FALSE,2,FALSE,FALSE,145000,TRUE,36,FALSE,FALSE,FALSE,"Piso"
"767",FALSE,4,FALSE,FALSE,183000,TRUE,75,FALSE,FALSE,FALSE,"Piso"
"768",FALSE,6,FALSE,FALSE,180000,TRUE,74,TRUE,FALSE,FALSE,"Piso"
"769",FALSE,6,FALSE,FALSE,180000,TRUE,74,TRUE,FALSE,FALSE,"Piso"
"770",FALSE,6,FALSE,FALSE,180000,TRUE,74,TRUE,FALSE,FALSE,"Piso"
"771",FALSE,6,FALSE,FALSE,180000,TRUE,74,TRUE,FALSE,FALSE,"Piso"
"772",FALSE,4,FALSE,FALSE,175000,TRUE,83,FALSE,FALSE,FALSE,"Piso"
"773",FALSE,2,FALSE,TRUE,140000,FALSE,65,FALSE,FALSE,FALSE,"Otros"
"774",FALSE,3,FALSE,FALSE,212800,TRUE,87,FALSE,FALSE,FALSE,"Piso"
"775",FALSE,3,FALSE,FALSE,361900,TRUE,95,FALSE,FALSE,FALSE,"Piso"
"776",FALSE,3,FALSE,FALSE,249500,TRUE,85,FALSE,FALSE,FALSE,"Piso"
"777",FALSE,2,FALSE,TRUE,290000,TRUE,70,FALSE,FALSE,FALSE,"Piso"
"778",FALSE,2,FALSE,TRUE,290000,TRUE,70,FALSE,FALSE,FALSE,"Piso"
"780",FALSE,3,FALSE,FALSE,361900,TRUE,95,FALSE,FALSE,FALSE,"Piso"
"781",FALSE,3,FALSE,FALSE,361900,TRUE,95,FALSE,FALSE,FALSE,"Piso"
"782",FALSE,3,FALSE,TRUE,280000,FALSE,153,FALSE,FALSE,FALSE,"Piso"
"783",FALSE,4,FALSE,FALSE,208220,FALSE,117,FALSE,FALSE,FALSE,"Piso"
"784",FALSE,3,FALSE,FALSE,235000,TRUE,65,FALSE,FALSE,FALSE,"Piso"
"785",FALSE,3,FALSE,TRUE,180000,TRUE,140,FALSE,FALSE,FALSE,"Piso"
"786",FALSE,2,FALSE,TRUE,151000,FALSE,80,FALSE,FALSE,FALSE,"Casa"
"787",FALSE,4,FALSE,TRUE,326000,FALSE,112,TRUE,FALSE,FALSE,"Piso"
"788",FALSE,2,FALSE,TRUE,179000,FALSE,80,FALSE,FALSE,FALSE,"Piso"
"789",FALSE,2,FALSE,FALSE,178000,FALSE,85,TRUE,FALSE,FALSE,"Piso"
"790",FALSE,4,FALSE,FALSE,199000,FALSE,115,FALSE,FALSE,FALSE,"Piso"
"791",FALSE,2,FALSE,FALSE,169000,TRUE,80,TRUE,FALSE,FALSE,"Piso"
"792",FALSE,4,FALSE,FALSE,141000,TRUE,83,FALSE,FALSE,FALSE,"Piso"
"793",TRUE,2,FALSE,FALSE,360000,TRUE,64,FALSE,FALSE,FALSE,"Piso"
